瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),惯傈樊(kW),浅氢_cos,浅氢_sin,傍扁剐档(kg/m^3),浅氢_墨抛绊府
184,力林,2024-08-20 21:00:00,31.0,4.7,230.0,68.0,1004.6,191.057,-0.6427876096865395,-0.7660444431189779,1.1506620816955762,巢辑浅
184,力林,2024-08-20 22:00:00,31.0,3.0,200.0,68.0,1005.6,161.998,-0.9396926207859084,-0.34202014332566866,1.1518074749682177,巢浅
184,力林,2024-08-20 23:00:00,29.2,0.7,70.0,82.0,1006.5,144.475,0.3420201433256688,0.9396926207859083,1.1597015966233502,悼浅
184,力林,2024-08-21 00:00:00,28.7,0.9,200.0,84.0,1006.9,72.762,-0.9396926207859084,-0.34202014332566866,1.1620842348339222,巢浅
184,力林,2024-08-21 01:00:00,28.7,2.3,180.0,79.0,1006.6,105.94,-1.0,1.2246467991473532e-16,1.1617379985935308,巢浅
184,力林,2024-08-21 02:00:00,29.7,3.6,230.0,73.0,1006.5,97.666,-0.6427876096865395,-0.7660444431189779,1.157786949774046,巢辑浅
184,力林,2024-08-21 03:00:00,29.3,1.1,20.0,76.0,1006.4,91.99,0.9396926207859084,0.3420201433256687,1.1592029776911306,合浅
184,力林,2024-08-21 04:00:00,28.6,1.4,200.0,80.0,1006.3,106.783,-0.9396926207859084,-0.34202014332566866,1.1617766477756257,巢浅
184,力林,2024-08-21 05:00:00,28.5,0.5,20.0,81.0,1006.2,115.511,0.9396926207859084,0.3420201433256687,1.1620462997842125,合浅
184,力林,2024-08-21 06:00:00,29.1,0.8,50.0,81.0,1006.0,125.069,0.6427876096865394,0.766044443118978,1.159508989436337,合悼浅
184,力林,2024-08-21 07:00:00,29.4,2.9,70.0,79.0,1006.3,132.759,0.3420201433256688,0.9396926207859083,1.15870468836984,悼浅
184,力林,2024-08-21 08:00:00,29.9,1.8,90.0,74.0,1006.9,129.44,6.123233995736766e-17,1.0,1.1574826803650204,悼浅
184,力林,2024-08-21 09:00:00,31.4,1.2,20.0,68.0,1006.8,133.882,0.9396926207859084,0.3420201433256687,1.1516673424666954,合浅
184,力林,2024-08-21 10:00:00,32.4,3.1,20.0,68.0,1007.0,134.129,0.9396926207859084,0.3420201433256687,1.1481262098543834,合浅
184,力林,2024-08-21 11:00:00,32.8,5.0,20.0,68.0,1007.0,116.211,0.9396926207859084,0.3420201433256687,1.1466251460075398,合浅
184,力林,2024-08-21 12:00:00,32.5,4.1,20.0,68.0,1006.7,94.43,0.9396926207859084,0.3420201433256687,1.147408643912464,合浅
184,力林,2024-08-21 13:00:00,32.9,3.6,20.0,67.0,1006.2,81.985,0.9396926207859084,0.3420201433256687,1.1453398671129151,合浅
184,力林,2024-08-21 14:00:00,33.1,2.8,50.0,63.0,1005.8,94.481,0.6427876096865394,0.766044443118978,1.1441368743979041,合悼浅
184,力林,2024-08-21 15:00:00,33.8,3.7,20.0,63.0,1005.4,101.829,0.9396926207859084,0.3420201433256687,1.1410736903039862,合浅
184,力林,2024-08-21 16:00:00,33.8,3.9,50.0,60.0,1004.9,95.338,0.6427876096865394,0.766044443118978,1.1405062178103003,合悼浅
184,力林,2024-08-21 17:00:00,33.3,4.0,50.0,61.0,1005.0,116.006,0.6427876096865394,0.766044443118978,1.142480733213441,合悼浅
184,力林,2024-08-21 18:00:00,32.8,3.6,20.0,62.0,1004.9,108.647,0.9396926207859084,0.3420201433256687,1.1442339714230156,合浅
184,力林,2024-08-21 19:00:00,32.3,2.2,70.0,62.0,1005.1,89.058,0.3420201433256688,0.9396926207859083,1.1463351050242148,悼浅
184,力林,2024-08-21 20:00:00,31.7,1.7,110.0,61.0,1005.7,81.25,-0.3420201433256687,0.9396926207859084,1.1492769580054807,悼浅
184,力林,2024-08-21 21:00:00,31.4,1.9,180.0,63.0,1006.0,76.768,-1.0,1.2246467991473532e-16,1.150752231348327,巢浅
184,力林,2024-08-21 22:00:00,30.8,0.2,0.0,64.0,1006.1,66.762,1.0,0.0,1.153138441169667,合浅
184,力林,2024-08-21 23:00:00,30.8,1.0,180.0,62.0,1005.6,68.175,-1.0,1.2246467991473532e-16,1.1525653676972638,巢浅
184,力林,2024-08-22 00:00:00,30.2,1.8,360.0,69.0,1005.4,2.029,1.0,-2.4492935982947064e-16,1.1546153592840238,合浅
184,力林,2024-08-22 01:00:00,30.1,1.8,50.0,74.0,1005.3,74.009,0.6427876096865394,0.766044443118978,1.1548812270483797,合悼浅
184,力林,2024-08-22 02:00:00,29.8,2.6,110.0,73.0,1004.8,109.804,-0.3420201433256687,0.9396926207859084,1.1554498974104117,悼浅
184,力林,2024-08-22 03:00:00,29.5,1.0,110.0,71.0,1004.5,110.057,-0.3420201433256687,0.9396926207859084,1.1562499091733756,悼浅
184,力林,2024-08-22 04:00:00,29.3,1.7,180.0,71.0,1004.4,116.872,-1.0,1.2246467991473532e-16,1.1568993151758462,巢浅
184,力林,2024-08-22 05:00:00,30.5,4.3,200.0,63.0,1004.0,119.629,-0.9396926207859084,-0.34202014332566866,1.1518684318438503,巢浅
184,力林,2024-08-22 06:00:00,29.2,5.2,250.0,73.0,1004.2,144.299,-0.34202014332566855,-0.9396926207859084,1.1570515085237636,辑浅
184,力林,2024-08-22 07:00:00,30.6,4.0,200.0,63.0,1004.1,147.26,-0.9396926207859084,-0.34202014332566866,1.1516039060601564,巢浅
184,力林,2024-08-22 08:00:00,31.4,3.2,200.0,61.0,1003.9,158.383,-0.9396926207859084,-0.34202014332566866,1.1483500646626097,巢浅
184,力林,2024-08-22 09:00:00,32.8,4.4,200.0,56.0,1003.7,169.244,-0.9396926207859084,-0.34202014332566866,1.1428675859461448,巢浅
184,力林,2024-08-22 10:00:00,34.2,4.3,230.0,54.0,1004.0,186.102,-0.6427876096865395,-0.7660444431189779,1.138001787308883,巢辑浅
184,力林,2024-08-22 11:00:00,31.6,5.5,230.0,63.0,1004.2,164.209,-0.6427876096865395,-0.7660444431189779,1.147939371951304,巢辑浅
184,力林,2024-08-22 12:00:00,31.7,4.9,230.0,66.0,1004.1,142.725,-0.6427876096865395,-0.7660444431189779,1.1474485368731262,巢辑浅
184,力林,2024-08-22 13:00:00,33.4,6.2,230.0,61.0,1003.6,134.498,-0.6427876096865395,-0.7660444431189779,1.1405170470847679,巢辑浅
184,力林,2024-08-22 14:00:00,33.7,6.9,250.0,60.0,1003.7,87.449,-0.34202014332566855,-0.9396926207859084,1.139515521982151,辑浅
184,力林,2024-08-22 15:00:00,32.9,6.0,250.0,65.0,1003.5,59.847,-0.34202014332566855,-0.9396926207859084,1.14226650432102,辑浅
184,力林,2024-08-22 16:00:00,33.9,5.2,270.0,63.0,1003.0,34.424,-1.8369701987210297e-16,-1.0,1.13797908472728,辑浅
184,力林,2024-08-22 17:00:00,33.1,5.3,290.0,67.0,1003.3,23.066,0.342020143325669,-0.9396926207859083,1.1412930265295458,辑浅
184,力林,2024-08-22 18:00:00,30.7,4.7,270.0,76.0,1003.9,25.419,-1.8369701987210297e-16,-1.0,1.150995597146611,辑浅
184,力林,2024-08-22 19:00:00,30.0,3.9,270.0,76.0,1004.1,20.359,-1.8369701987210297e-16,-1.0,1.1538831814803645,辑浅
184,力林,2024-08-22 20:00:00,29.6,3.5,250.0,77.0,1004.6,3.711,-0.34202014332566855,-0.9396926207859084,1.15598306242018,辑浅
184,力林,2024-08-22 21:00:00,29.5,3.1,250.0,75.0,1005.4,2.415,-0.34202014332566855,-0.9396926207859084,1.157285872257752,辑浅
184,力林,2024-08-22 22:00:00,29.5,2.7,250.0,76.0,1005.9,3.797,-0.34202014332566855,-0.9396926207859084,1.1578614073046276,辑浅
184,力林,2024-08-22 23:00:00,29.3,3.3,250.0,79.0,1006.2,1.583,-0.34202014332566855,-0.9396926207859084,1.1589726114396022,辑浅
184,力林,2024-08-23 00:00:00,29.1,2.3,250.0,82.0,1006.2,0.048,-0.34202014332566855,-0.9396926207859084,1.1597395081221098,辑浅
184,力林,2024-08-23 01:00:00,29.0,2.7,230.0,82.0,1006.4,3.649,-0.6427876096865395,-0.7660444431189779,1.1603539321617822,巢辑浅
184,力林,2024-08-23 02:00:00,28.8,2.8,250.0,82.0,1006.2,3.083,-0.34202014332566855,-0.9396926207859084,1.1608917580059868,辑浅
184,力林,2024-08-23 03:00:00,28.6,2.7,250.0,82.0,1006.1,3.399,-0.34202014332566855,-0.9396926207859084,1.1615457471201998,辑浅
184,力林,2024-08-23 04:00:00,28.3,1.9,230.0,81.0,1006.1,5.078,-0.6427876096865395,-0.7660444431189779,1.1627017057340199,巢辑浅
184,力林,2024-08-23 05:00:00,28.2,1.9,250.0,84.0,1006.1,9.574,-0.34202014332566855,-0.9396926207859084,1.1630875367297837,辑浅
184,力林,2024-08-23 06:00:00,28.1,1.6,230.0,80.0,1006.5,9.826,-0.6427876096865395,-0.7660444431189779,1.1639361916649622,巢辑浅
184,力林,2024-08-23 07:00:00,28.3,1.5,250.0,80.0,1007.1,6.649,-0.34202014332566855,-0.9396926207859084,1.1638573579611682,辑浅
184,力林,2024-08-23 08:00:00,29.1,2.8,250.0,78.0,1007.3,5.618,-0.34202014332566855,-0.9396926207859084,1.1610073608938591,辑浅
184,力林,2024-08-23 09:00:00,30.0,2.5,290.0,75.0,1007.7,0.506,0.342020143325669,-0.9396926207859083,1.1580201991612025,辑浅
184,力林,2024-08-23 10:00:00,31.6,3.2,320.0,67.0,1007.9,0.616,0.7660444431189778,-0.6427876096865396,1.1521689832600273,合辑浅
184,力林,2024-08-23 11:00:00,32.6,3.6,340.0,66.0,1008.0,0.615,0.9396926207859084,-0.3420201433256686,1.1485145863773694,合浅
184,力林,2024-08-23 12:00:00,32.5,3.2,340.0,66.0,1007.8,2.13,0.9396926207859084,-0.3420201433256686,1.148662393299872,合浅
184,力林,2024-08-23 13:00:00,32.6,4.0,340.0,66.0,1007.6,3.47,0.9396926207859084,-0.3420201433256686,1.1480588266208702,合浅
184,力林,2024-08-23 14:00:00,32.8,3.9,340.0,65.0,1007.4,4.887,0.9396926207859084,-0.3420201433256686,1.1470806078331635,合浅
184,力林,2024-08-23 15:00:00,33.0,3.3,340.0,64.0,1006.9,2.749,0.9396926207859084,-0.3420201433256686,1.1457622939233036,合浅
184,力林,2024-08-23 16:00:00,32.4,3.4,320.0,65.0,1006.5,0.54,0.7660444431189778,-0.6427876096865396,1.1475561372576335,合辑浅
184,力林,2024-08-23 17:00:00,31.9,2.6,360.0,66.0,1006.7,0.335,1.0,-2.4492935982947064e-16,1.1496654712730525,合浅
184,力林,2024-08-23 18:00:00,30.9,2.5,20.0,69.0,1006.9,0.08,0.9396926207859084,0.3420201433256687,1.1536757976800507,合浅
184,力林,2024-08-23 19:00:00,30.2,1.8,320.0,72.0,1007.0,0.045,0.7660444431189778,-0.6427876096865396,1.156452821562574,合辑浅
184,力林,2024-08-23 20:00:00,29.5,2.1,340.0,74.0,1007.2,0.045,0.9396926207859084,-0.3420201433256686,1.1593577984265044,合浅
184,力林,2024-08-23 21:00:00,29.4,1.7,20.0,74.0,1007.7,0.029,0.9396926207859084,0.3420201433256687,1.1603167191397077,合浅
184,力林,2024-08-23 22:00:00,29.1,1.3,180.0,74.0,1008.1,0.046,-1.0,1.2246467991473532e-16,1.1619294356369498,巢浅
184,力林,2024-08-23 23:00:00,28.8,0.7,160.0,76.0,1008.2,0.051,-0.9396926207859083,0.3420201433256689,1.1631992351636213,巢浅
184,力林,2024-08-24 00:00:00,28.2,1.5,180.0,70.0,1008.2,1.14,-1.0,1.2246467991473532e-16,1.165515211739358,巢浅
184,力林,2024-08-24 01:00:00,28.0,1.4,160.0,71.0,1008.1,0.04,-0.9396926207859083,0.3420201433256689,1.1661735743691453,巢浅
184,力林,2024-08-24 02:00:00,27.7,1.9,180.0,72.0,1008.1,0.082,-1.0,1.2246467991473532e-16,1.1673364531203858,巢浅
184,力林,2024-08-24 03:00:00,27.3,2.0,180.0,71.0,1008.2,0.134,-1.0,1.2246467991473532e-16,1.1690065204115676,巢浅
184,力林,2024-08-24 04:00:00,27.1,2.0,160.0,70.0,1008.4,0.066,-0.9396926207859083,0.3420201433256689,1.1700172633819492,巢浅
184,力林,2024-08-24 05:00:00,26.9,1.6,200.0,71.0,1008.4,0.047,-0.9396926207859084,-0.34202014332566866,1.1707971449106158,巢浅
184,力林,2024-08-24 06:00:00,26.8,2.4,180.0,71.0,1008.5,0.046,-1.0,1.2246467991473532e-16,1.171303618825863,巢浅
184,力林,2024-08-24 07:00:00,26.9,1.9,180.0,71.0,1008.8,1.184,-1.0,1.2246467991473532e-16,1.1712615626594896,巢浅
184,力林,2024-08-24 08:00:00,28.4,1.2,180.0,68.0,1009.0,0.205,-1.0,1.2246467991473532e-16,1.1656664107071948,巢浅
184,力林,2024-08-24 09:00:00,30.7,2.2,20.0,65.0,1009.2,0.047,0.9396926207859084,0.3420201433256687,1.1570721751572466,合浅
184,力林,2024-08-24 10:00:00,31.5,3.8,20.0,67.0,1009.4,0.055,0.9396926207859084,0.3420201433256687,1.1542624477082033,合浅
184,力林,2024-08-24 11:00:00,31.9,4.0,20.0,68.0,1009.2,0.06,0.9396926207859084,0.3420201433256687,1.15252050621711,合浅
184,力林,2024-08-24 12:00:00,32.1,4.1,20.0,68.0,1008.8,0.599,0.9396926207859084,0.3420201433256687,1.1513088677345775,合浅
184,力林,2024-08-24 13:00:00,31.9,3.9,20.0,67.0,1008.7,3.863,0.9396926207859084,0.3420201433256687,1.1519494992282984,合浅
184,力林,2024-08-24 14:00:00,32.0,3.4,20.0,63.0,1008.1,3.784,0.9396926207859084,0.3420201433256687,1.150887012686443,合浅
184,力林,2024-08-24 15:00:00,32.1,3.9,20.0,63.0,1007.6,1.565,0.9396926207859084,0.3420201433256687,1.1499393488593976,合浅
184,力林,2024-08-24 16:00:00,32.0,3.6,20.0,62.0,1007.4,0.806,0.9396926207859084,0.3420201433256687,1.1500878648748365,合浅
184,力林,2024-08-24 17:00:00,31.7,4.0,20.0,62.0,1007.1,0.848,0.9396926207859084,0.3420201433256687,1.1508768264962908,合浅
184,力林,2024-08-24 18:00:00,31.2,3.8,20.0,62.0,1006.6,0.568,0.9396926207859084,0.3420201433256687,1.152195218910653,合浅
184,力林,2024-08-24 19:00:00,30.1,2.3,50.0,65.0,1006.7,0.637,0.6427876096865394,0.766044443118978,1.1564895367249617,合悼浅
184,力林,2024-08-24 20:00:00,29.7,0.9,70.0,65.0,1007.0,0.212,0.3420201433256688,0.9396926207859083,1.1583621047416437,悼浅
184,力林,2024-08-24 21:00:00,29.1,2.2,20.0,70.0,1007.4,2.059,0.9396926207859084,0.3420201433256687,1.1611226202367455,合浅
184,力林,2024-08-24 22:00:00,28.8,1.9,290.0,73.0,1007.7,0.437,0.342020143325669,-0.9396926207859083,1.1626223658742127,辑浅
184,力林,2024-08-24 23:00:00,28.8,1.7,270.0,73.0,1007.9,1.059,-1.8369701987210297e-16,-1.0,1.1628531135899762,辑浅
184,力林,2024-08-25 00:00:00,28.6,2.2,180.0,71.0,1007.6,3.089,-1.0,1.2246467991473532e-16,1.1632775020358943,巢浅
184,力林,2024-08-25 01:00:00,28.3,1.7,200.0,72.0,1007.9,0.05,-0.9396926207859084,-0.34202014332566866,1.164781879742887,巢浅
184,力林,2024-08-25 02:00:00,27.9,1.6,180.0,72.0,1007.5,0.994,-1.0,1.2246467991473532e-16,1.1658666304698349,巢浅
184,力林,2024-08-25 03:00:00,27.6,1.6,180.0,73.0,1007.3,5.959,-1.0,1.2246467991473532e-16,1.1667979212973199,巢浅
184,力林,2024-08-25 04:00:00,27.4,1.9,180.0,74.0,1007.1,6.981,-1.0,1.2246467991473532e-16,1.167342540533669,巢浅
184,力林,2024-08-25 05:00:00,27.1,1.2,180.0,74.0,1007.1,4.137,-1.0,1.2246467991473532e-16,1.1685089110987317,巢浅
184,力林,2024-08-25 06:00:00,27.0,1.5,180.0,74.0,1007.3,4.432,-1.0,1.2246467991473532e-16,1.1691303509251008,巢浅
184,力林,2024-08-25 07:00:00,27.2,1.4,160.0,73.0,1007.7,6.949,-0.9396926207859083,0.3420201433256689,1.1688157928274296,巢浅
184,力林,2024-08-25 08:00:00,28.5,0.7,180.0,72.0,1007.9,0.992,-1.0,1.2246467991473532e-16,1.1640096059953366,巢浅
184,力林,2024-08-25 09:00:00,30.5,3.0,20.0,68.0,1007.7,0.741,0.9396926207859084,0.3420201433256687,1.1561133653078166,合浅
184,力林,2024-08-25 10:00:00,31.2,3.1,20.0,66.0,1007.6,1.877,0.9396926207859084,0.3420201433256687,1.153339859501663,合浅
184,力林,2024-08-25 11:00:00,31.6,2.8,20.0,66.0,1007.5,3.96,0.9396926207859084,0.3420201433256687,1.1517117279834084,合浅
184,力林,2024-08-25 12:00:00,31.8,3.9,20.0,66.0,1007.6,2.956,0.9396926207859084,0.3420201433256687,1.1510706221981672,合浅
184,力林,2024-08-25 13:00:00,31.8,3.2,20.0,63.0,1007.3,9.716,0.9396926207859084,0.3420201433256687,1.150727905657219,合浅
184,力林,2024-08-25 14:00:00,32.3,3.3,20.0,63.0,1007.0,9.935,0.9396926207859084,0.3420201433256687,1.1485020900998748,合浅
184,力林,2024-08-25 15:00:00,32.6,2.5,20.0,60.0,1006.3,5.075,0.9396926207859084,0.3420201433256687,1.1465776074122487,合浅
184,力林,2024-08-25 16:00:00,32.4,3.7,20.0,60.0,1006.0,1.977,0.9396926207859084,0.3420201433256687,1.1469860646608836,合浅
184,力林,2024-08-25 17:00:00,31.7,2.5,360.0,63.0,1005.7,1.618,1.0,-2.4492935982947064e-16,1.1492769580054807,合浅
184,力林,2024-08-25 18:00:00,31.1,3.3,20.0,66.0,1005.7,0.132,0.9396926207859084,0.3420201433256687,1.151543403937455,合浅
184,力林,2024-08-25 19:00:00,30.1,1.5,320.0,69.0,1005.8,0.843,0.7660444431189778,-0.6427876096865396,1.1554556233614446,合辑浅
184,力林,2024-08-25 20:00:00,29.3,1.7,20.0,72.0,1005.6,0.725,0.9396926207859084,0.3420201433256687,1.1582815126850168,合浅
184,力林,2024-08-25 21:00:00,28.9,2.0,290.0,75.0,1006.3,1.251,0.342020143325669,-0.9396926207859083,1.1606227560546105,辑浅
184,力林,2024-08-25 22:00:00,28.6,2.2,180.0,69.0,1006.4,9.446,-1.0,1.2246467991473532e-16,1.1618920981033387,巢浅
184,力林,2024-08-25 23:00:00,28.1,2.4,180.0,69.0,1006.3,6.695,-1.0,1.2246467991473532e-16,1.163704907771934,巢浅
184,力林,2024-08-26 00:00:00,27.7,1.7,180.0,69.0,1006.3,0.046,-1.0,1.2246467991473532e-16,1.1652521305178498,巢浅
184,力林,2024-08-26 01:00:00,27.5,2.0,200.0,70.0,1006.1,1.377,-0.9396926207859084,-0.34202014332566866,1.1657955403077342,巢浅
184,力林,2024-08-26 02:00:00,27.3,1.8,180.0,73.0,1005.2,8.809,-1.0,1.2246467991473532e-16,1.165528024516671,巢浅
184,力林,2024-08-26 03:00:00,27.1,1.3,230.0,74.0,1004.7,3.029,-0.6427876096865395,-0.7660444431189779,1.1657242607297147,巢辑浅
184,力林,2024-08-26 04:00:00,26.7,1.5,180.0,70.0,1004.4,1.583,-1.0,1.2246467991473532e-16,1.1669307916456053,巢浅
184,力林,2024-08-26 05:00:00,26.3,1.4,230.0,73.0,1004.5,0.721,-0.6427876096865395,-0.7660444431189779,1.168605894177065,巢辑浅
184,力林,2024-08-26 06:00:00,26.2,1.8,180.0,68.0,1004.8,1.099,-1.0,1.2246467991473532e-16,1.169345403108349,巢浅
184,力林,2024-08-26 07:00:00,26.4,1.7,160.0,70.0,1005.1,0.582,-0.9396926207859083,0.3420201433256689,1.1689135631101535,巢浅
184,力林,2024-08-26 08:00:00,28.1,1.0,180.0,71.0,1005.3,0.095,-1.0,1.2246467991473532e-16,1.1625484883067922,巢浅
184,力林,2024-08-26 09:00:00,30.2,2.8,360.0,70.0,1005.5,0.059,1.0,-2.4492935982947064e-16,1.154730200676433,合浅
184,力林,2024-08-26 10:00:00,30.7,3.2,20.0,71.0,1005.4,0.046,0.9396926207859084,0.3420201433256687,1.1527153833760362,合浅
184,力林,2024-08-26 11:00:00,31.4,3.8,20.0,70.0,1005.0,0.131,0.9396926207859084,0.3420201433256687,1.1496083424503662,合浅
184,力林,2024-08-26 12:00:00,31.5,4.2,20.0,70.0,1004.7,0.356,0.9396926207859084,0.3420201433256687,1.1488879346269385,合浅
184,力林,2024-08-26 13:00:00,31.5,4.5,20.0,70.0,1003.8,1.147,0.9396926207859084,0.3420201433256687,1.1478587725475475,合浅
184,力林,2024-08-26 14:00:00,32.0,4.9,20.0,68.0,1003.4,1.656,0.9396926207859084,0.3420201433256687,1.145521305951371,合浅
184,力林,2024-08-26 15:00:00,31.6,4.8,20.0,70.0,1002.9,2.492,0.9396926207859084,0.3420201433256687,1.1464532923022932,合浅
184,力林,2024-08-26 16:00:00,31.2,4.1,50.0,71.0,1002.9,2.864,0.6427876096865394,0.766044443118978,1.147960048723916,合悼浅
184,力林,2024-08-26 17:00:00,31.3,3.9,50.0,67.0,1002.9,3.812,0.6427876096865394,0.766044443118978,1.1475829884352895,合悼浅
184,力林,2024-08-26 18:00:00,30.5,3.8,50.0,68.0,1002.7,5.522,0.6427876096865394,0.766044443118978,1.150376968734889,合悼浅
184,力林,2024-08-26 19:00:00,29.9,2.2,70.0,71.0,1003.0,2.811,0.3420201433256688,0.9396926207859083,1.1529994323230863,悼浅
184,力林,2024-08-26 20:00:00,29.7,2.4,70.0,72.0,1003.4,0.668,0.3420201433256688,0.9396926207859083,1.1542209889749406,悼浅
184,力林,2024-08-26 21:00:00,29.2,0.6,110.0,73.0,1003.3,0.12,-0.3420201433256687,0.9396926207859084,1.1560145175282732,悼浅
184,力林,2024-08-26 22:00:00,28.9,1.5,180.0,70.0,1003.1,0.046,-1.0,1.2246467991473532e-16,1.1569320149044817,巢浅
184,力林,2024-08-26 23:00:00,28.4,1.7,160.0,62.0,1002.9,0.047,-0.9396926207859083,0.3420201433256689,1.1586192698694209,巢浅
184,力林,2024-08-27 00:00:00,28.1,1.7,180.0,61.0,1002.7,123.297,-1.0,1.2246467991473532e-16,1.1595417976974243,巢浅
184,力林,2024-08-27 01:00:00,27.6,1.7,180.0,62.0,1002.1,0.153,-1.0,1.2246467991473532e-16,1.1607745427698244,巢浅
184,力林,2024-08-27 02:00:00,27.2,1.9,180.0,63.0,1001.9,0.087,-1.0,1.2246467991473532e-16,1.1620884616788745,巢浅
184,力林,2024-08-27 03:00:00,27.2,1.4,160.0,64.0,1001.7,0.468,-0.9396926207859083,0.3420201433256689,1.1618564847427175,巢浅
184,力林,2024-08-27 04:00:00,27.4,1.3,140.0,70.0,1001.4,2.463,-0.7660444431189779,0.6427876096865395,1.1607355973492366,巢悼浅
184,力林,2024-08-27 05:00:00,27.4,1.5,180.0,76.0,1001.5,2.956,-1.0,1.2246467991473532e-16,1.160851508633174,巢浅
184,力林,2024-08-27 06:00:00,27.4,0.7,180.0,74.0,1001.6,2.997,-1.0,1.2246467991473532e-16,1.1609674199171114,巢浅
184,力林,2024-08-27 07:00:00,27.8,1.1,110.0,81.0,1001.8,3.059,-0.3420201433256687,0.9396926207859084,1.159655864192931,悼浅
184,力林,2024-08-27 08:00:00,28.6,1.9,90.0,79.0,1002.0,1.679,6.123233995736766e-17,1.0,1.1568122836839678,悼浅
184,力林,2024-08-27 09:00:00,30.6,3.3,70.0,70.0,1002.2,2.018,0.3420201433256688,0.9396926207859083,1.14942479300218,悼浅
184,力林,2024-08-27 10:00:00,30.8,4.2,50.0,73.0,1002.1,1.661,0.6427876096865394,0.766044443118978,1.1485538533904416,合悼浅
184,力林,2024-08-27 11:00:00,31.0,4.8,50.0,74.0,1001.9,3.849,0.6427876096865394,0.766044443118978,1.1475695198594442,合悼浅
184,力林,2024-08-27 12:00:00,31.3,4.9,50.0,75.0,1001.6,9.955,0.6427876096865394,0.766044443118978,1.1460954444279448,合悼浅
184,力林,2024-08-27 13:00:00,31.6,6.0,50.0,75.0,1001.2,17.983,0.6427876096865394,0.766044443118978,1.1445099573766635,合悼浅
184,力林,2024-08-27 14:00:00,31.3,6.2,50.0,76.0,1000.6,30.684,0.6427876096865394,0.766044443118978,1.1449511798069105,合悼浅
184,力林,2024-08-27 15:00:00,31.0,6.3,50.0,77.0,1000.5,27.708,0.6427876096865394,0.766044443118978,1.1459659692777464,合悼浅
184,力林,2024-08-27 16:00:00,30.1,4.2,50.0,82.0,1000.1,23.826,0.6427876096865394,0.766044443118978,1.1489075053925044,合悼浅
184,力林,2024-08-27 17:00:00,30.3,3.7,50.0,81.0,1000.4,28.831,0.6427876096865394,0.766044443118978,1.1484946858442548,合悼浅
184,力林,2024-08-27 18:00:00,30.2,3.5,50.0,81.0,1000.9,38.963,0.6427876096865394,0.766044443118978,1.1494474966256012,合悼浅
184,力林,2024-08-27 19:00:00,29.8,3.8,70.0,81.0,1001.2,41.518,0.3420201433256688,0.9396926207859083,1.1513101485741484,悼浅
184,力林,2024-08-27 20:00:00,29.8,3.2,70.0,79.0,1001.4,49.299,0.3420201433256688,0.9396926207859083,1.1515401346206073,悼浅
184,力林,2024-08-27 21:00:00,29.6,3.2,70.0,80.0,1002.0,72.101,0.3420201433256688,0.9396926207859083,1.152991268708959,悼浅
